TILL_RECEIPT_NUMBER,sales,cost,quantity,grocery,dairy,produce,meat,frozen,deli,hba,horticulture,bread,CU_GENDER,CU_AGE_RANGE
74995,66.24,54.59,15,10,0,0,50,0,0,0,0,0,F,50-59
74996,26.03,19.95,10,19.61,0,0,0,0,0,0,0,0,F,20-29
75000,8.47,10.26,4,0,8.37,0,0,0,0,0,0,0,F,50-59
75001,57.43,56.23,19,5,11.48,0,25,0,0,0,0,4,M,Under 19
75002,10.27,5.77,3,10.27,0,0,0,0,0,0,0,0,F,30-39
75005,61.51,38.53,17,51.78,0,0,0,0,0,4.99,0,4.58,M,20-29
75006,13.81,10.94,9,2.49,3,4,0,0,0,0,0,4,F,30-39
75007,54.22,57.5,15,25.31,4.49,0,10.83,6.49,6.8,0,0,0,M,20-29
75016,11.97,9.31,1,11.97,0,0,0,0,0,0,0,0,F,50-59
75021,50.92,36.82,18,34.13,0,0,0,0,0,13.75,0,0,F,40-49
75022,24.97,19.7,3,0,0,0,0,5.99,0,0,0,0,F,50-59
75023,47.71,23.62,6,3.49,0,4.96,27.71,0,11.55,0,0,0,M,40-49
75027,115.46,95.77,25,46.2,33.1,17.38,0,6.49,0,0,0,0,F,30-39
75032,32.64,27.9,12,20,4.49,7.99,0,0,0,0,0,0,F,40-49
75033,43.91,45.04,10,7.47,0,12.41,20.34,0,0,0,0,3.49,F,20-29
75034,35.35,27.77,10,26.65,3.29,3.99,0,0,0,0,0,0,F,20-29
75037,107.94,51.31,26,32.4,4.49,12.46,50.32,4,0,0,0,2.99,M,50-59
75038,29.02,29.45,15,3.87,8.48,2.96,7.5,0,0,0,0,4,F,30-39
75040,118.01,84.61,30,52.36,14.84,6.18,0,0,32.04,0,0,10.28,F,50-59
75043,17.48,13.74,4,5.99,0,2.49,4.01,0,0,0,0,4.99,F,20-29
75044,49.08,22.89,7,0,0,0,39.6,2.49,0,0,0,6.99,F,60+
75045,37.55,18.04,9,5.78,0,0,0,0,8.99,0,0,2.99,F,30-39
75046,159.04,147.13,44,13.92,22.9,30.94,22.87,2.49,0,0,0,9.57,F,30-39
75047,18.45,14.78,6,0,0,11.91,0,6.54,0,0,0,0,F,30-39
75053,34.94,20.14,9,14.48,0,0,0,0,0,0,0,0,M,40-49
75056,19.99,0.01,1,0,0,0,0,0,0,0,0,0,F,50-59
75057,20.98,6.06,2,0,0,7.99,0,0,12.99,0,0,0,F,40-49
75061,45.05,31.54,9,29.96,3.99,0,0,0,0,0,0,2.99,F,40-49
75062,101.2,80.79,28,30.51,0,10.99,19.7,0,0,15.98,0,0,F,30-39
75070,112.54,61.5,17,11.04,13.77,7.03,56.87,0,0,0,0,0,F,50-59
75073,28.02,16.77,7,0,0,5.04,0,6,0,0,0,6.99,F,60+
75075,226.17,139.4,37,53.79,12.18,45.93,73.8,0,0,10.49,0,4.99,F,40-49
75082,59.81,46.33,17,0,10.48,11.46,12.98,5.98,0,0,0,3.29,F,30-39
75086,237.36,134.34,56,72.56,31.64,58.45,0,0,4.99,0,0,6.98,F,50-59
75089,95.31,55.43,21,23.05,5.88,10.77,0,0,8.98,41.48,0,4,F,50-59
75090,110.58,37.85,15,15.92,7.98,9.5,30.92,0,0,0,0,0,F,50-59
75093,108.8,72.51,46,19.02,13.68,39.4,9.99,0,0,0,0,0,F,60+
75094,51.96,31.4,17,16.15,15.16,9.98,0,3.49,0,0,0,0,F,60+
75096,11.59,6.28,7,7.67,0,1.79,0,0,0,0,0,0,F,30-39
75098,20.58,17.29,7,8.99,10.96,0,0,0,0,0,0,0,F,40-49
75100,14.27,11.47,8,1.78,4.79,1.5,0,6,0,0,0,0,F,40-49
75101,183.5,108.48,34,62.22,3.39,4.88,4.82,19.62,21.98,0,0,8.98,M,20-29
75103,21.97,13.8,7,4.49,0,12.17,0,0,0,0,0,0,F,50-59
75108,8.84,6.49,1,0,0,0,0,0,0,0,0,0,F,20-29
75109,35.1,20.34,14,3,2.99,0,0,2.49,0,0,0,8.27,F,30-39
75111,9.98,3,2,0,0,0,0,0,0,0,0,9.98,M,30-39
75114,25.25,15.38,7,3.98,0,6.99,0,0,0,0,0,2.29,F,60+
75117,32.29,27.41,10,0,14.66,0,0,0,0,0,0,1,F,40-49
75121,97.19,58.15,14,14.37,6.68,0,44.39,8.99,11.13,0,0,0,F,40-49
75131,11.61,4.19,6,0,3.49,0,0,0,0,0,0,8,F,40-49
75132,34.68,28.31,16,13.03,9.26,6.56,0,0,0,4.99,0,0,F,30-39
75134,12.92,13.52,8,7,0,3.28,0,0,0,0,0,0,F,40-49
75137,16.15,11.43,7,10.94,0,0,0,0,0,4.89,0,0,F,20-29
75138,238.8,117.17,49,20.36,34.21,56.62,95.76,21.99,0,0,0,8.98,F,30-39
75139,21.7,11.08,6,3.34,0,5.08,9.99,0,0,0,0,3.29,F,50-59
75143,97.37,56.9,16,18.17,12.48,10.42,36.71,0,0,0,0,0,F,Under 19
75145,41.97,20.67,10,13.77,4.59,7.63,0,0,12.99,0,0,0,F,30-39
75146,50.76,7.95,10,1.79,0,1.85,0,0,5.58,0,0,13.47,F,40-49
75147,66.41,74.28,13,16.25,14.98,2.65,0,0,12.99,0,0,0,M,50-59
75148,93.64,60.74,25,23.64,11.05,11.76,22.37,0,8.99,0,0,8.99,M,40-49
75149,83.88,57.11,26,26.92,7.88,10.63,0,21.99,0,0,0,8.28,F,50-59
75150,108.85,77.37,30,25.7,19.27,28.11,27.14,0,0,0,0,0,F,20-29
75152,59.81,39.98,19,9.6,9.78,10.98,7.99,8.49,0,0,0,2.99,F,50-59
75153,25.11,21.11,7,15.48,8.99,0,0,0,0,0,0,0,M,40-49
75155,55.56,48.18,21,21.16,3,19.58,7.5,0,0,0,0,4,F,40-49
75156,14.67,4.29,3,0,0,10.68,0,0,0,0,0,0,F,60+
75157,118.87,76.3,34,22.67,14.97,17.47,7.94,8.57,0,0,8.49,0,F,20-29
75167,59.83,61.79,17,16.89,0,11.46,0,0,0,0,0,0,F,30-39
75168,12.16,8.71,7,0,11.94,0,0,0,0,0,0,0,F,50-59
75172,8.99,0.01,1,0,0,0,0,0,0,0,0,0,F,40-49
75175,141.1,106.35,32,61,10.48,21.68,0,16.48,0,1.99,0,2.99,M,40-49
75186,22.91,23.57,4,0,6.72,0,0,0,0,0,0,0,F,40-49
75189,14.91,12.07,9,0,7.96,0,0,0,0,0,0,0,F,30-39
75191,42.34,34.2,5,0,0,7.82,0,20.98,0,0,0,0,F,60+
75194,8.85,10.99,2,0,0,6.56,0,0,0,0,0,0,F,60+
75195,12.04,14.95,4,0,3.49,4.17,4.38,0,0,0,0,0,F,30-39
75196,3.32,4.28,4,0,3,0,0,0,0,0,0,0,F,60+
75197,56.26,38.71,26,17.77,4.89,12.26,0,0,0,0,0,7.99,F,30-39
75200,5.97,5.87,2,5.97,0,0,0,0,0,0,0,0,F,30-39
75201,8.98,6.55,2,0,0,0,0,6.99,0,0,0,0,F,40-49
75203,33.73,23.83,13,3.47,0,0,0,30.04,0,0,0,0,F,40-49
75204,4.29,1.57,4,0,0,0,0,1.99,0,0,0,0,F,50-59
75210,113,52.49,16,10.98,2.59,24.83,65.06,0,0,0,0,0,F,Under 19
75219,30.87,12.7,3,1.89,0,0,0,0,0,0,0,0,M,30-39
75221,23.62,14.49,8,7.86,0,0,0,0,0,0,0,2.29,F,40-49
75222,9.91,4.28,5,0.99,0,0,0,4.79,0,0,0,4,M,30-39
75228,40.66,28.52,13,26.45,8.48,0,0,0,0,0,0,4.99,F,50-59
75230,8.37,2.25,3,0,0,0,3.38,0,0,0,0,0,M,60+
75232,29.43,27.33,13,14.47,4.69,1.07,0,0,0,0,0,0,M,60+
75237,54.63,42.36,25,26.98,17.34,3.61,0,0,6.05,0,0,0,F,20-29
75238,54.69,26.16,12,7.57,4.49,9.68,27.66,0,0,0,0,2.99,F,40-49
75239,21.66,38.48,5,7.58,0,5.28,0,0,0,0,0,0,F,50-59
75246,43.47,41.36,15,3.99,0,14.65,0,6,0,0,0,3.99,M,60+
75250,13.26,11.45,12,4.16,4.49,3.77,0,0,0,0,0,0,F,30-39
75251,118.95,58.29,13,26.16,8.06,0,63.28,4.99,0,0,0,6.98,F,40-49
75254,28.19,20.63,12,6.98,12.38,8.2,0,0,0,0,0,0,F,60+
75255,29.23,17.43,11,0,8.37,6.68,0,0,0,0,0,0,M,60+
75256,8.96,4.22,2,4.97,0,0,0,0,0,0,0,3.99,M,30-39
75258,32.55,28.09,4,17.99,5.99,8.57,0,0,0,0,0,0,F,Under 19
75259,11.26,8.04,7,2.19,2.39,6.58,0,0,0,0,0,0,F,60+
75262,37.96,30.07,6,0,10,4.97,22.99,0,0,0,0,0,M,60+
75268,24.07,18.82,9,0,17.3,6.77,0,0,0,0,0,0,F,40-49
75270,22.06,18.55,7,0,0,15.79,0,0,0,0,0,3.29,M,Under 19
75271,15.85,8.87,5,3.87,0,0,11.98,0,0,0,0,0,F,30-39
75272,22.26,11.86,6,7.58,5.99,4.7,0,0,0,0,0,0,F,20-29
75274,7.99,4.61,1,0,7.99,0,0,0,0,0,0,0,F,60+
75280,130.9,77.25,30,21.66,19.46,71.71,0,0,0,0,0,2.99,F,20-29
75282,79.71,51.03,28,15.42,4.99,19.93,15.8,0,0,0,0,2.29,F,50-59
75284,25.94,13.68,3,5.17,0,0,20.77,0,0,0,0,0,M,40-49
75285,14.98,9.66,6,3.89,0,0,0,0,0,3.99,0,0,M,50-59
75295,22.08,13.29,8,12.78,0,0,0,0,0,0,0,0,F,50-59
75297,87.32,69.77,28,38.49,13.28,13.97,11.48,5.14,0,0,0,0,M,60+
75302,31.22,19.24,6,15.24,0,6.99,0,0,0,0,0,0,M,50-59
75303,2.49,1.31,1,2.49,0,0,0,0,0,0,0,0,M,40-49
75304,44,18.82,14,8.98,3.39,0,0,0,13,0,0,0,F,20-29
75305,14.56,5.67,3,0,0,2.28,8.99,0,0,0,0,3.29,M,30-39
75310,16.27,15.25,5,4.97,10.98,0,0,0,0,0,0,0,F,50-59
75311,9.17,4.95,3,0,0,9.17,0,0,0,0,0,0,F,50-59
75312,18.56,14,5,4.99,3.49,9.98,0,0,0,0,0,0,F,60+
75313,57.26,27.09,8,31.84,2.99,1,0,1.99,0,0,0,4.99,F,60+
75316,4,0.01,1,0,0,0,0,0,0,0,0,4,F,50-59
75318,25.83,24.17,20,22.05,0,0,0,0,0,0,0,0,F,40-49
75320,53.22,44.7,16,24.09,1.49,18.99,0,8.23,0,0,0,0,F,50-59
75322,4,0.01,1,0,0,0,0,0,0,0,0,4,F,40-49
75327,100.34,81.62,20,20.25,18.98,15.43,33.77,2.49,0,0,0,0,M,30-39
75331,6.11,4.11,3,0,5.99,0,0,0,0,0,0,0,F,40-49
75333,89.96,66.31,26,24.72,0,6.77,0,21.98,3,0,0,0,M,60+
75335,31.76,16.23,9,0,2.39,9.46,11.98,0,4.64,0,0,0,F,40-49
75339,37.92,20.57,8,3.99,8.14,8.26,0,8.57,4.96,0,0,0,M,50-59
75340,35.62,39.95,12,6.72,0,5.24,9.07,14.59,0,0,0,0,M,50-59
75346,13.59,12.47,6,0,4.67,2.6,0,0,0,0,0,0,F,20-29
75348,60.92,41.23,12,18.52,6.49,6.99,15.98,0,0,0,0,3.29,M,20-29
75349,29.27,18.92,8,2.19,6.99,0,0,0,0,0,0,0,F,30-39
75360,4.98,3.9,2,0,0,0,0,0,0,0,4.98,0,F,60+
75364,12.33,3.66,6,1.99,0,0,7.18,0,0,0,0,3,M,Under 19
75366,16.98,9.3,5,0,0,8,0,6.99,0,0,0,0,F,50-59
75375,47.83,34.53,17,10.16,8.18,3.99,20,0,0,0,0,4.99,M,30-39
75376,20.6,29.52,5,0,0,6.65,0,0,0,0,0,2.29,F,50-59
75380,108.21,60.16,11,37.83,0,32.39,0,0,0,0,37.99,0,F,30-39
75383,74.78,41.69,7,0,0,0,0,0,0,0,74.78,0,M,20-29
75387,6.6,5.65,5,0,6.18,0,0,0,0,0,0,0,F,20-29
75390,29.99,18.95,1,0,0,0,0,0,0,0,29.99,0,F,40-49
75391,101.94,11.94,2,0,0,0,0,0,0,0,101.94,0,F,60+
75392,29.93,19.37,11,6,5.98,15.46,0,0,0,0,0,2.29,F,40-49
75398,29.99,3.48,1,0,0,0,0,0,0,0,29.99,0,F,40-49
75406,51.17,27.03,6,0,0,10.91,0,12.28,0,0,0,0,M,30-39
75407,151.26,94.93,55,45.97,18.96,12.83,9.98,10.97,0,0,0,22.72,F,30-39
75409,18.77,18.57,9,9.96,3,0,0,0,0,5.49,0,0,F,40-49
75411,27.24,18.22,6,0,0,2.28,12.96,0,0,0,0,0,M,40-49
75412,76.31,68.88,33,26.15,12.84,10.5,6,5.49,0,5.49,0,2,M,60+
75413,16.04,8.22,5,0,6.49,4.26,0,0,0,0,0,5.29,M,60+
75414,114.92,92.66,36,43.07,2.39,15.37,6.99,3.69,16.06,0,0,6.99,F,30-39
75415,27.87,16.77,5,23.53,0,0,0,4.34,0,0,0,0,F,30-39
75416,38.15,20.55,9,4.99,0,30.87,0,0,0,0,0,2.29,F,40-49
75419,57.44,41.13,22,10.54,15.56,2.97,12.33,3.87,0,0,0,6,F,30-39
82963,0,0,1,0,0,0,0,0,0,0,0,0,M,60+
82965,64.2,41.6,16,6.78,2.8,2.19,0,10.61,10.75,0,0,4.5,M,60+
82966,3.99,5.2,1,0,0,3.99,0,0,0,0,0,0,F,40-49
82967,31.19,12.76,2,0,0,0,0,0,31.19,0,0,0,F,40-49
82968,3.13,2.7,2,0,0,3.13,0,0,0,0,0,0,F,60+
82972,9.28,3.6,2,0,0,0,0,0,0,0,0,2.29,F,20-29
82973,8.98,3.26,2,0,0,0,0,0,0,0,0,8.98,F,30-39
82977,8.99,8.75,1,8.99,0,0,0,0,0,0,0,0,F,40-49
82979,2.99,1.34,1,2.99,0,0,0,0,0,0,0,0,F,50-59
82981,27.86,9.41,5,0,5.98,0,21.68,0,0,0,0,0,F,30-39
82984,5.99,5.07,1,0,0,0,0,5.99,0,0,0,0,M,40-49
82985,2.49,0.65,1,0,0,0,0,0,0,0,0,2.49,M,20-29
82987,79.9,54.16,24,24.16,0,11.12,28.35,0,0,0,0,2.54,F,60+
82993,8.56,6.12,3,5.96,0,2.6,0,0,0,0,0,0,F,50-59
82994,36.51,21.72,11,10.46,4.29,7.07,0,0,5.71,0,0,0,F,20-29
82996,12.39,8.98,3,0,0,5.4,0,6.99,0,0,0,0,F,60+
83000,0,0,1,0,0,0,0,0,0,0,0,0,F,50-59
83003,-6.99,-3.67,1,0,0,0,0,0,0,-6.99,0,0,F,60+
83004,13.87,8.56,3,8.49,0,0.89,0,0,0,0,0,4.49,F,60+
83005,107.56,86.87,29,8.93,15.9,33.35,16.69,11.49,0,0,0,0,F,50-59
83006,46.67,25.14,11,9.98,0,0,23.91,0,0,0,0,4,F,60+
83008,12.8,10.81,4,0,4.99,0,7.49,0,0,0,0,0,M,60+
83009,0,0,1,0,0,0,0,0,0,0,0,0,F,50-59
83013,24.42,19.42,6,12.44,0,0,0,11.98,0,0,0,0,M,50-59
83016,22.27,14.33,12,10.56,3.99,6.48,0,0,0,0,0,0,M,20-29
83018,49.61,27.68,10,19.45,4.99,7.02,14.86,0,0,0,0,3.29,F,40-49
83019,8.49,5.53,3,0,2.91,1.89,3.69,0,0,0,0,0,F,50-59
83020,20.04,13.26,5,6.99,0,13.05,0,0,0,0,0,0,F,20-29
83021,16.83,11.3,9,6.43,3.79,0,0,0,0,0,0,6.29,F,30-39
83025,21.98,21.17,6,7.49,3.79,0,4.71,5.99,0,0,0,0,F,40-49
83026,37.81,29.52,6,4.99,5.99,2.25,0,0,15.8,0,0,2.99,M,30-39
83027,14.96,8.97,3,3.19,0,11.77,0,0,0,0,0,0,M,40-49
83031,66.36,45.4,17,39.61,13.53,3.68,0,0,0,0,0,0,M,50-59
83033,24.16,17.25,11,18.55,0,4.99,0,0,0,0,0,0,F,20-29
83043,-25.99,-18.28,1,0,0,0,0,0,0,-25.99,0,0,F,Under 19
83046,18.47,15.78,8,16.98,0,1.49,0,0,0,0,0,0,M,60+
83048,0,0,1,0,0,0,0,0,0,0,0,0,M,40-49
83051,29.39,23.86,16,23.08,4.77,1.23,0,0,0,0,0,0,F,60+
83053,71.44,34.74,6,31.96,0,0,39.48,0,0,0,0,0,F,50-59
83055,105.84,142.62,24,0,4.78,6.14,0,0,0,0,0,12.58,F,60+
83058,59.62,46.14,22,46.28,0,0,0,0,0,0,0,0,F,50-59
83059,65.06,39.34,22,44.72,0,0,0,8.78,0,0,0,0,F,40-49
83061,25.57,15.76,4,0,0,0,19.99,0,0,0,0,5.58,M,60+
83062,46.85,26.84,10,2.39,9.98,4.29,22.6,0,0,0,0,0,F,30-39
83065,0,0,1,0,0,0,0,0,0,0,0,0,F,30-39
83077,16.16,10.27,7,0,7.18,0,0,4.76,0,0,0,4,F,60+
83078,20.68,13.48,6,3.27,4.49,0.92,0,0,0,0,0,6,F,50-59
83081,141.33,97.07,43,29.78,22.75,13.91,43.1,4.99,0,0,0,4.49,F,30-39
83084,81.97,0.02,4,0,0,0,0,0,0,0,0,1.99,M,60+
83086,54.27,48.31,20,12.25,8.99,17.72,0,15,0,0,0,0,F,60+
83087,0,0,1,0,0,0,0,0,0,0,0,0,F,40-49
83089,38.41,24.27,14,4.77,3.87,4.77,-1.49,0,0,0,0,0,F,30-39
83090,15.28,11.66,2,0,15.28,0,0,0,0,0,0,0,F,Under 19
83091,15.62,14.01,11,3.99,0,8.83,0,2.49,0,0,0,0,F,50-59
83092,19.47,6.66,4,0,0,9.48,0,0,0,0,0,0,M,60+
83095,23.67,9.89,8,15.37,3.99,4,0,0,0,0,0,0,F,30-39
83096,63.11,50.24,21,9.68,9.55,14.14,18.4,0,0,0,0,3,F,60+
83097,23.59,17.05,12,9.12,2.49,0,0,5.99,0,2.99,0,0,F,50-59
83099,0,0,4,0,0,0,0,0,0,0,0,0,F,50-59
83108,2.99,2,1,0,0,0,0,0,0,0,0,0,F,40-49
83109,31.14,26.03,7,4.99,0,6.68,4.95,0,8.52,0,0,0,M,60+
83112,4.47,7.5,2,0,0,0,0,0,0,0,0,0,M,50-59
83113,47.12,23.37,10,0,0,29.67,0,0,9.47,0,0,0,M,Under 19
83117,28.97,24.2,4,3.98,0,0,0,0,0,0,0,0,F,50-59
83120,29.65,25.04,13,11.58,0,0,0,0,13.02,0,0,0,F,50-59
83121,6.59,4.32,1,0,0,0,0,0,0,6.59,0,0,F,50-59
83129,-9.99,-9.63,1,0,0,0,0,0,0,0,0,0,F,50-59
83133,0,0,1,0,0,0,0,0,0,0,0,0,M,20-29
83135,16.97,8.15,3,0,0,0,3.99,0,0,0,0,0,F,60+
83137,17.61,13.13,10,0,3.29,11.52,0,2.49,0,0,0,0,F,60+
83139,94.26,67.9,19,30.43,0,6.61,28.88,11.99,0,0,0,3.29,M,50-59
83147,17.39,9.47,11,2.98,0,12.12,0,0,0,0,0,2.29,F,60+
83149,141.42,106.6,41,50.19,18.47,12.75,9.59,20.78,0,6.39,0,0,M,50-59
83153,47,42.71,11,0,10,0,25,0,0,0,0,2,F,50-59
83154,56.94,38.19,22,16.99,19.96,0,4.98,0,0,0,0,3.29,F,20-29
83155,12.82,10.9,8,3.99,3,5.51,0,0,0,0,0,0,F,40-49
83167,11.6,8.58,4,0,6.98,0,0,0,0,0,0,4,F,40-49
83168,59.99,0.01,1,0,0,0,0,0,0,0,0,0,M,40-49
83174,25.02,6.88,3,0,0,3.98,12.05,0,0,0,0,0,M,40-49
83175,21.08,11.09,4,0,2.99,0,0,7.99,0,0,0,0,F,50-59
83176,16.25,12.06,7,9.99,3.57,0,0,0,0,0,0,0,F,30-39
83177,21.99,17.84,7,8.29,2.59,3.98,0,2.99,8.13,0,0,0,F,30-39
83178,12.18,4.92,2,0,0,0,0,7.19,0,0,0,0,F,50-59
83183,7.99,5.64,1,7.99,0,0,0,0,0,0,0,0,F,30-39
83184,1.98,1.48,2,1.98,0,0,0,0,0,0,0,0,F,60+
83191,57.73,60.64,11,6.68,7.48,0,34.37,0,8.99,0,0,0,F,30-39
83192,14,11.39,3,8.58,0,0,5.42,0,0,0,0,0,M,20-29
83193,51.62,28.57,16,6.48,0,13.28,0,0,8.19,5.48,0,0,F,20-29
83196,7.99,3.43,1,0,0,0,0,0,0,0,0,0,M,40-49
83198,60.16,36.56,13,29.43,0,5.17,11.58,0,0,0,0,0,F,40-49
83200,59.97,52.41,3,39.97,0,0,0,0,0,0,0,0,F,40-49
83201,49.46,31.1,4,10.98,0,0,34.99,0,0,3.49,0,0,F,50-59
83204,41.86,27.22,13,9.76,11.87,3.05,0,0,0,0,0,0,M,20-29
83205,13.98,13.98,2,0,13.98,0,0,0,0,0,0,0,F,40-49
83207,12.77,10.76,8,7.49,0,0,0,0,0,0,0,2,F,20-29
83208,12.98,11.17,2,9.99,0,0,0,0,0,0,0,0,M,50-59
83209,22.97,17.34,5,11.49,4.67,0,0,6.49,0,0,0,0,F,20-29
83212,43.8,38.35,16,14.93,21.26,6.99,0,0,0,0,0,0,F,40-49
83215,-3.78,-2.16,1,-3.78,0,0,0,0,0,0,0,0,F,40-49
83219,77.35,37.98,17,26.9,0,14.12,31.09,0,0,0,0,0,F,20-29
83220,6.11,5.05,3,0,5.99,0,0,0,0,0,0,0,F,60+
83221,36.33,29.68,8,3.79,0,7.56,0,0,0,0,0,0,F,Under 19
83222,14.48,9.22,6,8.37,5.99,0,0,0,0,0,0,0,F,40-49
83223,43,30.13,9,0,0,0,29.56,0,0,0,0,0,F,20-29
83227,34.07,16.39,9,6.29,8.98,0,0,0,9.26,0,0,0,M,40-49
83231,105.62,52.88,20,8.66,0,0,38.16,0,5.8,22.48,0,4.99,F,40-49
83232,17.92,14.11,3,0,9.98,0,7.94,0,0,0,0,0,F,60+
83233,23.4,20.92,8,5.14,0,2.81,0,0,0,0,0,0,M,60+
83237,25.05,18.58,6,8.06,0,4,7.56,0,5.43,0,0,0,F,40-49
83238,29.88,23.23,11,12.9,0,0,7.99,7.68,0,0,0,0,F,20-29
83239,31.9,35.42,6,6.28,6.99,0,0,0,0,0,0,3.29,M,30-39
83248,23.86,18.02,4,0,0,9.38,12.99,0,0,0,0,0,F,50-59
83249,19.32,6.24,9,0,1.29,5.92,0,0,12,0,0,0,F,60+
83250,0,0,1,0,0,0,0,0,0,0,0,0,F,30-39
83252,10.28,6.25,7,10.15,0,0,0,0,0,0,0,0,M,40-49
83257,39.93,33.61,13,29.64,8.08,1.58,0,0,0,0,0,0,M,50-59
83258,-6.8,-6.8,3,0,0,0,0,0,0,0,0,0,M,50-59
83259,15.84,12.36,2,0,0,0,15.84,0,0,0,0,0,F,40-49
83260,0,0,1,0,0,0,0,0,0,0,0,0,F,20-29
83262,18.66,13.14,4,14.67,3.99,0,0,0,0,0,0,0,F,30-39
83263,12.46,10.45,4,12.46,0,0,0,0,0,0,0,0,M,20-29
83265,126.57,79.1,25,87.08,0,18.57,0,0,0,0,0,0,F,50-59
83267,12.28,6.58,2,0,0,1.16,11.12,0,0,0,0,0,F,40-49
83268,37.43,22.88,8,14.48,15.37,3.58,0,0,0,0,0,4,M,30-39
83271,13.87,10.55,4,6.78,0,0,0,0,0,0,0,0,F,30-39
83273,1.1,0.87,3,0.99,0,0,0,0,0,0,0,0,F,40-49
83276,31.24,17.08,11,0,10.48,0,0,0,14.36,0.78,0,0,F,50-59
83278,7.68,6.38,4,0,0,0,0,0,4.81,0,0,0,M,40-49
83281,14.07,15.41,3,10.48,0,0,3.59,0,0,0,0,0,F,40-49
83285,46.72,28.02,14,0,15.26,15.95,0,0,15,0,0,0,F,50-59
83286,46.61,31.7,16,11.37,4.49,7.44,0,5,0,0,0,0,M,60+
83289,68.25,61.47,12,16.46,6.79,15.39,0,0,0,0,0,0,F,50-59
83290,52.65,25.7,8,4.48,4.79,6.42,15.98,0,0,0,0,0,F,60+
83291,0,0,2,0,0,0,0,0,0,0,0,0,M,30-39
83292,12.11,12.05,4,6.99,2.39,0,2.63,0,0,0,0,0,F,50-59
83294,15.22,16.16,4,6.76,0,1.98,6.48,0,0,0,0,0,M,20-29
83296,1.98,3.16,2,1.98,0,0,0,0,0,0,0,0,F,40-49
83299,4.21,3.8,3,0,3.89,0,0,0,0,0,0,0,M,30-39
83302,-13.79,-14.73,1,0,-13.79,0,0,0,0,0,0,0,M,60+
83304,16.77,12.39,5,2.79,0,7,3.48,0,3.5,0,0,0,M,60+
83310,38.55,23.46,14,21.42,0,0,0,0,0,0,0,2.99,F,20-29
83311,8.07,4.87,2,0,0,8.07,0,0,0,0,0,0,M,Under 19
83314,13.85,2.38,3,0,0,4.29,0,0,6.27,0,0,3.29,F,30-39
83319,38.78,32.7,12,23.65,0,0,0,0,6.52,0,0,0,F,40-49
83320,8.55,3.05,5,4.38,0,0,0,0,0,0,0,3.99,M,20-29
83321,17.98,12.6,9,3.88,2.39,0,0,0,5.49,0,0,1,M,20-29
83322,24.47,17.09,6,0,0,4.19,12.99,3.98,0,0,0,0,F,30-39
83323,91.95,62.08,26,59.9,3,6.47,6.79,3.49,0,0,0,4.99,F,50-59
83324,14.28,5.69,6,5,0,0,0,0,0,0,0,9.28,F,30-39
83325,29.44,16.4,12,16.66,5.99,0,0,0,0,0,0,5.79,M,50-59
83326,23.85,18.65,5,17.17,6.68,0,0,0,0,0,0,0,F,20-29
83327,5.98,12.68,4,0,0,0,0,0,0,0,0,0,F,30-39
83328,7.25,6.53,3,1.27,0,0,0,5.98,0,0,0,0,M,40-49
83330,22.97,9.84,5,0,5.99,8,0,0,0,0,0,0,F,30-39
83331,0,0,4,0,0,0,0,0,0,0,0,0,F,60+
83334,5.18,5.87,2,0,5.18,0,0,0,0,0,0,0,M,60+
83337,5.97,3.87,3,0,0,0,0,0,0,5.97,0,0,F,60+
83338,8.99,6.25,1,0,0,0,0,0,0,8.99,0,0,F,50-59
83340,138.61,84.99,24,13.48,4.78,42.19,42.98,6.98,0,0,0,0,F,40-49
83342,34.64,13.22,3,0,0,0,32.15,2.49,0,0,0,0,F,60+
83343,38.99,29.29,11,0,0,3.99,4.7,10,0,0,0,0,F,50-59
83346,85.17,49.15,14,0,17.35,14.96,40.76,9.29,0,0,0,0,M,40-49
83348,21.1,13.98,6,2.99,0,12.12,0,0,0,0,0,0,F,60+
83358,0,0,1,0,0,0,0,0,0,0,0,0,F,60+
83359,16.54,10.66,6,14.07,0,0,0,0,0,0,0,2.29,F,60+
83360,6.57,4.29,3,6.57,0,0,0,0,0,0,0,0,M,30-39
83363,0,0,1,0,0,0,0,0,0,0,0,0,F,60+
83367,26.44,19.83,12,0,15.97,2.17,1.49,2.49,0,0,0,4,F,30-39
83368,35.97,34.83,5,7.16,0,0,18.82,0,0,0,0,0,M,30-39
83371,179.45,111.11,45,5.98,13.15,8.67,70.54,0,40.05,0,0,10,F,30-39
83372,21.11,30.5,5,0,0,4,0,0,0,0,0,0,F,60+
83373,28.95,21.67,7,3,2.99,0.79,17.23,0,4.3,0,0,0,F,40-49
83375,40.15,22.86,18,10.19,0,0,4.7,0,0,0,0,0,F,50-59
83376,15.96,13.42,6,0,2.49,8.57,4.77,0,0,0,0,0,F,50-59
83377,48.38,38.22,16,3.84,3.99,10.44,9.08,3.49,8.27,0,0,2.29,M,20-29
83378,137.56,106.35,31,61.57,13.76,0,50,0,0,0,0,0,F,30-39
83381,23.46,18.24,12,6.98,4.98,0,0,0,5.63,0,0,0,F,30-39
83382,15.8,15.39,5,9.48,0,0,0,0,0,0,0,0,M,50-59
83388,-0.25,30.96,8,-15.61,4.59,2.49,0,0,2.29,0,0,0,F,40-49
83389,25.39,21.44,8,17.47,0,7.92,0,0,0,0,0,0,F,20-29
