TILL_RECEIPT_NUMBER,sales,cost,quantity,CU_GENDER,CU_AGE_RANGE,CUSTOMER_TYPE,beef,fruit,vegetables,frozenfood,deli,poultry,salad,health,beauty,hotfood,horticulture
65653,14.99,8.5,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,14.99
65658,55.92,32.8,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,55.92
65659,7.47,5.97,1,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,7.47
65660,77.95,50.78,5,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,77.95
65661,79.93,13.65,2,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,79.93
65671,59.97,33.87,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,59.97
65676,79.87,43.39,4,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,79.87
65678,2.49,2.4,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,2.49
65679,2.99,1.95,1,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,2.99
65680,9.99,5.75,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,9.99
65681,14.96,8.13,2,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,5.97
65683,231.97,104.66,3,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,231.97
65685,38.83,268.85,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,38.83
65693,258.97,117.87,4,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,258.97
65695,98.83,114.95,6,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,98.83
65696,63.96,59.8,3,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
65699,9.99,5.75,1,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,9.99
65701,78.98,38.14,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,78.98
65714,98.77,32.67,5,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,98.77
65716,89.91,57.6,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,89.91
65726,149.98,67.7,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,149.98
65727,7,4.8,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,7
65729,117.89,64.75,6,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,117.89
65730,87.98,40.09,4,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,87.98
65734,153.69,97.14,11,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,153.69
65738,103.8,62.56,7,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,75.82
65753,29.9,18.62,6,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.9
65757,36.96,21.79,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,36.96
65759,64.96,11.54,4,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,64.96
65761,27.99,16.5,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,27.99
65763,36.98,19.3,2,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,36.98
65764,29.99,10.85,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.99
65768,29.99,10.85,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.99
65772,62.99,28.09,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,62.99
65773,147.42,137.73,15,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,142.11
65780,36.96,23.57,4,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,36.96
65785,13.78,8.75,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,13.78
65788,83.99,37.69,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,83.99
65791,17.43,13.93,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,17.43
65792,102.94,59,6,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,102.94
65794,18.98,10.22,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,18.98
65795,36.58,9.04,2,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.99
65796,15.98,8.94,2,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,15.98
65799,14.97,9.15,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,14.97
65810,32.9,22.14,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,32.9
65813,22.54,11.25,5,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,22.54
65814,106.76,69.22,5,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,106.76
65815,176.91,99.57,2,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,176.91
65816,53.82,77.1,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,53.82
65817,85.9,103.9,9,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,85.9
65818,14.99,7.49,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,14.99
65819,50.23,34.45,8,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,50.23
65820,53.79,12.7,10,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,53.79
65830,44.97,25.5,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,44.97
65832,7.98,17,2,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,7.98
65835,9.95,9.95,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,9.95
65836,14.99,8.75,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,14.99
65839,26.95,36.75,3,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,26.95
65842,26.91,36.75,2,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,26.91
65843,109.92,68.82,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,109.92
65845,86.45,38.86,5,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,86.45
65846,4.49,2.4,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,4.49
65854,177.07,89.07,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,177.07
65855,7.98,3.98,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,7.98
65857,29.99,2.3,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.99
65858,27.98,17.88,8,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,27.98
65860,32.44,16.19,5,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,32.44
65863,107.83,79.05,4,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,107.83
65871,81.78,54.54,4,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,81.78
65872,31.47,21.36,9,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,31.47
65873,14.99,7.49,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,14.99
65875,47.94,20.82,5,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,47.94
65876,42.95,43.38,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,42.95
65877,153.34,105.12,15,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,153.34
65880,76.87,118.87,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,76.87
65885,81.69,46.98,12,F,30-39,CUSTOMER,0,0,0,4.99,0,0,0,0,0,0,49.95
65886,12.45,8.29,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,12.45
65888,45.88,20.63,2,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,45.88
65889,30.92,15.9,8,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,30.92
65898,228.95,97.83,5,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,228.95
65899,50.91,33.48,9,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,50.91
65903,21.64,14.95,6,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,21.64
74976,23.54,19.87,10,M,30-39,CUSTOMER,0,0,4.75,0,0,0,0,0,0,0,0
74981,67.36,43.29,6,F,20-29,CUSTOMER,0,0,0,0,0,0,10,0,0,0,0
74982,47.72,46.05,12,F,30-39,CUSTOMER,0,0,0,10.7,8.49,0,0,0,0,0,0
74983,27.49,24.3,8,F,30-39,CUSTOMER,-0.64,0,0,0,0,6.24,0,0,0,0,0
74987,190.71,140.67,51,F,40-49,CUSTOMER,15.12,12.94,14.55,33.73,9.68,0,0,0,0,0,0
74990,187.21,141.42,57,F,40-49,CUSTOMER,0,0,0,16.98,19.48,0,9.22,0,0,0,0
74995,66.24,54.59,15,F,50-59,CUSTOMER,-1.4,0,0,0,0,24.82,0,0,0,0,0
74996,26.03,19.95,10,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75000,8.47,10.26,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75001,57.43,56.23,19,M,Under 19,CUSTOMER,12.04,0,0,0,0,12.96,0,0,0,0,0
75002,10.27,5.77,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75005,61.51,38.53,17,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,4.99,0,0
75006,13.81,10.94,9,F,30-39,CUSTOMER,0,4,0,0,0,0,0,0,0,0,0
75007,54.22,57.5,15,M,20-29,CUSTOMER,10.83,0,0,6.49,0,0,6.8,0,0,0,0
75016,11.97,9.31,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75021,50.92,36.82,18,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,13.75,0,0
75022,24.97,19.7,3,F,50-59,CUSTOMER,0,0,0,5.99,0,0,0,0,0,0,0
75023,47.71,23.62,6,M,40-49,CUSTOMER,27.71,0,0,0,0,0,11.55,0,0,0,0
75027,115.46,95.77,25,F,30-39,CUSTOMER,0,3.99,1.39,6.49,0,0,0,0,0,0,0
75032,32.64,27.9,12,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75033,43.91,45.04,10,F,20-29,CUSTOMER,20.34,12.41,0,0,0,0,0,0,0,0,0
75034,35.35,27.77,10,F,20-29,CUSTOMER,0,3.99,0,0,0,0,0,0,0,0,0
75037,107.94,51.31,26,M,50-59,CUSTOMER,0,0,12.46,4,0,50.32,0,0,0,0,0
75038,29.02,29.45,15,F,30-39,CUSTOMER,7.5,0,2.96,0,0,0,0,0,0,0,0
75040,118.01,84.61,30,F,50-59,CUSTOMER,0,0,6.18,0,0,0,32.04,0,0,0,0
75043,17.48,13.74,4,F,20-29,CUSTOMER,4.01,0,2.49,0,0,0,0,0,0,0,0
75044,49.08,22.89,7,F,60+,CUSTOMER,0,0,0,2.49,0,19.99,0,0,0,0,0
75045,37.55,18.04,9,F,30-39,CUSTOMER,0,0,0,0,0,0,8.99,0,0,0,0
75046,159.04,147.13,44,F,30-39,CUSTOMER,0,5.97,24.97,2.49,16.36,6.51,0,0,0,0,0
75047,18.45,14.78,6,F,30-39,CUSTOMER,0,11.91,0,6.54,0,0,0,0,0,0,0
75053,34.94,20.14,9,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75056,19.99,0.01,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75057,20.98,6.06,2,F,40-49,CUSTOMER,0,0,0,0,0,0,12.99,0,0,0,0
75061,45.05,31.54,9,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75062,101.2,80.79,28,F,30-39,CUSTOMER,0,6.99,4,0,9,7.34,0,15.98,0,0,0
75070,112.54,61.5,17,F,50-59,CUSTOMER,0,2.86,4.17,0,0,0,0,0,0,0,0
75073,28.02,16.77,7,F,60+,CUSTOMER,0,0,5.04,6,0,0,0,0,0,0,0
75075,226.17,139.4,37,F,40-49,CUSTOMER,73.8,23.22,10.71,0,0,0,0,10.49,0,0,0
75082,59.81,46.33,17,F,30-39,CUSTOMER,0,3.4,8.06,5.98,12.98,0,0,0,0,0,0
75086,237.36,134.34,56,F,50-59,CUSTOMER,0,10.21,48.24,0,0,0,4.99,0,0,0,0
75089,95.31,55.43,21,F,50-59,CUSTOMER,0,0,10.77,0,0,0,0,41.48,0,8.98,0
75090,110.58,37.85,15,F,50-59,CUSTOMER,0,9.5,0,0,0,0,0,0,0,0,0
75093,108.8,72.51,46,F,60+,CUSTOMER,0,7.94,31.46,0,9.99,0,0,0,0,0,0
75094,51.96,31.4,17,F,60+,CUSTOMER,0,0,1.99,3.49,0,0,0,0,0,0,0
75096,11.59,6.28,7,F,30-39,CUSTOMER,0,0,1.79,0,0,0,0,0,0,0,0
75098,20.58,17.29,7,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75100,14.27,11.47,8,F,40-49,CUSTOMER,0,0,1.5,6,0,0,0,0,0,0,0
75101,183.5,108.48,34,M,20-29,CUSTOMER,0,0,0,19.62,0,4.82,21.98,0,0,0,0
75103,21.97,13.8,7,F,50-59,CUSTOMER,0,0,7.68,0,0,0,0,0,0,0,0
75108,8.84,6.49,1,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75109,35.1,20.34,14,F,30-39,CUSTOMER,0,0,0,2.49,0,0,0,0,0,0,0
75111,9.98,3,2,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75114,25.25,15.38,7,F,60+,CUSTOMER,0,6.99,0,0,0,0,0,0,0,0,0
75117,32.29,27.41,10,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75121,97.19,58.15,14,F,40-49,CUSTOMER,44.39,0,0,8.99,0,0,11.13,0,0,0,0
75131,11.61,4.19,6,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75132,34.68,28.31,16,F,30-39,CUSTOMER,0,0,6.56,0,0,0,0,4.99,0,0,0
75134,12.92,13.52,8,F,40-49,CUSTOMER,0,0,3.28,0,0,0,0,0,0,0,0
75137,16.15,11.43,7,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,4.89,0,0
75138,238.8,117.17,49,F,30-39,CUSTOMER,44.17,8.97,37.89,21.99,5.79,45.8,0,0,0,0,0
75139,21.7,11.08,6,F,50-59,CUSTOMER,0,0,5.08,0,9.99,0,0,0,0,0,0
75143,97.37,56.9,16,F,Under 19,CUSTOMER,36.71,0,5.93,0,0,0,0,0,0,0,0
75145,41.97,20.67,10,F,30-39,CUSTOMER,0,0,7.63,0,0,0,12.99,0,0,0,0
75146,50.76,7.95,10,F,40-49,CUSTOMER,0,1.85,0,0,0,0,5.58,0,0,0,0
75147,66.41,74.28,13,M,50-59,CUSTOMER,0,2.65,0,0,0,0,12.99,0,0,0,0
75148,93.64,60.74,25,M,40-49,CUSTOMER,0,0,11.76,0,0,22.37,8.99,0,0,0,0
75149,83.88,57.11,26,F,50-59,CUSTOMER,0,6.99,0,21.99,0,0,0,0,0,0,0
75150,108.85,77.37,30,F,20-29,CUSTOMER,7.54,8.98,8.47,0,0,0,0,0,0,0,0
75152,59.81,39.98,19,F,50-59,CUSTOMER,0,0,10.98,8.49,7.99,0,0,0,0,0,0
75153,25.11,21.11,7,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75155,55.56,48.18,21,F,40-49,CUSTOMER,7.5,2.09,7.38,0,0,0,0,0,0,0,0
75156,14.67,4.29,3,F,60+,CUSTOMER,0,5.99,4.69,0,0,0,0,0,0,0,0
75157,118.87,76.3,34,F,20-29,CUSTOMER,0,14.13,3.34,8.57,0,0,0,0,0,0,8.49
75167,59.83,61.79,17,F,30-39,CUSTOMER,0,11.46,0,0,0,0,0,0,0,0,0
75168,12.16,8.71,7,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75172,8.99,0.01,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75175,141.1,106.35,32,M,40-49,CUSTOMER,0,3.6,9.12,16.48,0,0,0,1.99,0,0,0
75186,22.91,23.57,4,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75189,14.91,12.07,9,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75191,42.34,34.2,5,F,60+,CUSTOMER,0,7.82,0,20.98,0,0,0,0,0,0,0
75194,8.85,10.99,2,F,60+,CUSTOMER,0,0,6.56,0,0,0,0,0,0,0,0
75195,12.04,14.95,4,F,30-39,CUSTOMER,0,0,4.17,0,0,0,0,0,0,0,0
75196,3.32,4.28,4,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75197,56.26,38.71,26,F,30-39,CUSTOMER,0,6.99,5.27,0,0,0,0,0,0,0,0
75200,5.97,5.87,2,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75201,8.98,6.55,2,F,40-49,CUSTOMER,0,0,0,6.99,0,0,0,0,0,0,0
75203,33.73,23.83,13,F,40-49,CUSTOMER,0,0,0,30.04,0,0,0,0,0,0,0
75204,4.29,1.57,4,F,50-59,CUSTOMER,0,0,0,1.99,0,0,0,0,0,0,0
75210,113,52.49,16,F,Under 19,CUSTOMER,0,9.57,15.26,0,16.49,48.57,0,0,0,0,0
75219,30.87,12.7,3,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75221,23.62,14.49,8,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75222,9.91,4.28,5,M,30-39,CUSTOMER,0,0,0,4.79,0,0,0,0,0,0,0
75228,40.66,28.52,13,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75230,8.37,2.25,3,M,60+,CUSTOMER,0,0,0,0,3.38,0,0,0,0,0,0
75232,29.43,27.33,13,M,60+,CUSTOMER,0,1.07,0,0,0,0,0,0,0,0,0
75237,54.63,42.36,25,F,20-29,CUSTOMER,0,2.41,1.2,0,0,0,6.05,0,0,0,0
75238,54.69,26.16,12,F,40-49,CUSTOMER,21.67,0,9.68,0,5.99,0,0,0,0,0,0
75239,21.66,38.48,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75246,43.47,41.36,15,M,60+,CUSTOMER,0,2.48,12.17,6,0,0,0,0,0,0,0
75250,13.26,11.45,12,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75251,118.95,58.29,13,F,40-49,CUSTOMER,52.29,0,0,4.99,10.99,0,0,0,0,0,0
75254,28.19,20.63,12,F,60+,CUSTOMER,0,0,6.22,0,0,0,0,0,0,0,0
75255,29.23,17.43,11,M,60+,CUSTOMER,0,0,6.68,0,0,0,0,0,0,0,0
75256,8.96,4.22,2,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75258,32.55,28.09,4,F,Under 19,CUSTOMER,0,0,8.57,0,0,0,0,0,0,0,0
75259,11.26,8.04,7,F,60+,CUSTOMER,0,3.07,3.51,0,0,0,0,0,0,0,0
75262,37.96,30.07,6,M,60+,CUSTOMER,22.99,2.13,2.84,0,0,0,0,0,0,0,0
75268,24.07,18.82,9,F,40-49,CUSTOMER,0,6.77,0,0,0,0,0,0,0,0,0
75270,22.06,18.55,7,M,Under 19,CUSTOMER,0,0,3.79,0,0,0,0,0,0,0,0
75271,15.85,8.87,5,F,30-39,CUSTOMER,0,0,0,0,11.98,0,0,0,0,0,0
75272,22.26,11.86,6,F,20-29,CUSTOMER,0,0,4.7,0,0,0,0,0,0,0,0
75274,7.99,4.61,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75280,130.9,77.25,30,F,20-29,CUSTOMER,0,44.93,26.78,0,0,0,0,0,0,0,0
75282,79.71,51.03,28,F,50-59,CUSTOMER,15.8,5.81,14.12,0,0,0,0,0,0,0,0
75284,25.94,13.68,3,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75285,14.98,9.66,6,M,50-59,CUSTOMER,0,0,0,0,0,0,0,3.99,0,0,0
75295,22.08,13.29,8,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75297,87.32,69.77,28,M,60+,CUSTOMER,0,6.99,6.98,5.14,0,0,0,0,0,0,0
75302,31.22,19.24,6,M,50-59,CUSTOMER,0,6.99,0,0,0,0,0,0,0,0,0
75303,2.49,1.31,1,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75304,44,18.82,14,F,20-29,CUSTOMER,0,0,0,0,0,0,13,0,0,0,0
75305,14.56,5.67,3,M,30-39,CUSTOMER,8.99,0,0,0,0,0,0,0,0,0,0
75310,16.27,15.25,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75311,9.17,4.95,3,F,50-59,CUSTOMER,0,0,5.48,0,0,0,0,0,0,0,0
75312,18.56,14,5,F,60+,CUSTOMER,0,9.98,0,0,0,0,0,0,0,0,0
75313,57.26,27.09,8,F,60+,CUSTOMER,0,1,0,1.99,0,0,0,0,0,0,0
75316,4,0.01,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75318,25.83,24.17,20,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75320,53.22,44.7,16,F,50-59,CUSTOMER,0,6.99,0,8.23,0,0,0,0,0,0,0
75322,4,0.01,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75327,100.34,81.62,20,M,30-39,CUSTOMER,20.24,5.27,10.16,2.49,7.99,5.54,0,0,0,0,0
75331,6.11,4.11,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75333,89.96,66.31,26,M,60+,CUSTOMER,0,0,6.77,21.98,0,0,3,0,0,0,0
75335,31.76,16.23,9,F,40-49,CUSTOMER,0,0,5.38,0,11.98,0,4.64,0,0,0,0
75339,37.92,20.57,8,M,50-59,CUSTOMER,0,2.27,5.99,8.57,0,0,4.96,0,0,0,0
75340,35.62,39.95,12,M,50-59,CUSTOMER,9.07,0,5.24,14.59,0,0,0,0,0,0,0
75346,13.59,12.47,6,F,20-29,CUSTOMER,0,2.6,0,0,0,0,0,0,0,0,0
75348,60.92,41.23,12,M,20-29,CUSTOMER,0,6.99,0,0,15.98,0,0,0,0,0,0
75349,29.27,18.92,8,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75360,4.98,3.9,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,4.98
75364,12.33,3.66,6,M,Under 19,CUSTOMER,0,0,0,0,7.18,0,0,0,0,0,0
75366,16.98,9.3,5,F,50-59,CUSTOMER,0,0,8,6.99,0,0,0,0,0,0,0
75375,47.83,34.53,17,M,30-39,CUSTOMER,20,3.99,0,0,0,0,0,0,0,0,0
75376,20.6,29.52,5,F,50-59,CUSTOMER,0,6.65,0,0,0,0,0,0,0,0,0
75380,108.21,60.16,11,F,30-39,CUSTOMER,0,23.05,9.34,0,0,0,0,0,0,0,37.99
75383,74.78,41.69,7,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,74.78
75387,6.6,5.65,5,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75390,29.99,18.95,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.99
75391,101.94,11.94,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,101.94
75392,29.93,19.37,11,F,40-49,CUSTOMER,0,3.49,11.97,0,0,0,0,0,0,0,0
75398,29.99,3.48,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,29.99
75406,51.17,27.03,6,M,30-39,CUSTOMER,0,0,10.91,12.28,0,0,0,0,0,0,0
75407,151.26,94.93,55,F,30-39,CUSTOMER,0,9.14,3.69,10.97,9.98,0,0,0,0,0,0
75409,18.77,18.57,9,F,40-49,CUSTOMER,0,0,0,0,0,0,0,5.49,0,0,0
75411,27.24,18.22,6,M,40-49,CUSTOMER,6.57,0,0,0,0,6.39,0,0,0,0,0
75412,76.31,68.88,33,M,60+,CUSTOMER,0,0,10.5,5.49,6,0,0,0,5.49,0,0
75413,16.04,8.22,5,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
75414,114.92,92.66,36,F,30-39,CUSTOMER,0,8.7,6.67,3.69,6.99,0,16.06,0,0,0,0
75415,27.87,16.77,5,F,30-39,CUSTOMER,0,0,0,4.34,0,0,0,0,0,0,0
75416,38.15,20.55,9,F,40-49,CUSTOMER,0,22.8,2.29,0,0,0,0,0,0,0,0
75419,57.44,41.13,22,F,30-39,CUSTOMER,0,0.69,0,3.87,5.49,0,0,0,0,0,0
82963,0,0,1,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
82965,64.2,41.6,16,M,60+,CUSTOMER,0,0,2.19,10.61,0,0,10.75,0,0,0,0
82966,3.99,5.2,1,F,40-49,CUSTOMER,0,0,3.99,0,0,0,0,0,0,0,0
82967,31.19,12.76,2,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,31.19,0
82968,3.13,2.7,2,F,60+,CUSTOMER,0,2.49,0.64,0,0,0,0,0,0,0,0
82972,9.28,3.6,2,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
82973,8.98,3.26,2,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
82977,8.99,8.75,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
82979,2.99,1.34,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
82981,27.86,9.41,5,F,30-39,CUSTOMER,0,0,0,0,0,21.68,0,0,0,0,0
82984,5.99,5.07,1,M,40-49,CUSTOMER,0,0,0,5.99,0,0,0,0,0,0,0
82985,2.49,0.65,1,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
82987,79.9,54.16,24,F,60+,CUSTOMER,28.35,4.62,6.5,0,0,0,0,0,0,0,0
82993,8.56,6.12,3,F,50-59,CUSTOMER,0,0,2.6,0,0,0,0,0,0,0,0
82994,36.51,21.72,11,F,20-29,CUSTOMER,0,0,7.07,0,0,0,5.71,0,0,0,0
82996,12.39,8.98,3,F,60+,CUSTOMER,0,5.4,0,6.99,0,0,0,0,0,0,0
83000,0,0,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
83003,-6.99,-3.67,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,-6.99,0,0
83004,13.87,8.56,3,F,60+,CUSTOMER,0,0,0.89,0,0,0,0,0,0,0,0
83005,107.56,86.87,29,F,50-59,CUSTOMER,0,16.06,17.29,11.49,0,5.86,0,0,0,0,0
83006,46.67,25.14,11,F,60+,CUSTOMER,0,0,0,0,0,13.47,0,0,0,0,0
83008,12.8,10.81,4,M,60+,CUSTOMER,0,0,0,0,7.49,0,0,0,0,0,0
83009,0,0,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
83013,24.42,19.42,6,M,50-59,CUSTOMER,0,0,0,11.98,0,0,0,0,0,0,0
83016,22.27,14.33,12,M,20-29,CUSTOMER,0,2.4,0,0,0,0,0,0,0,0,0
83018,49.61,27.68,10,F,40-49,CUSTOMER,12.37,7.02,0,0,2.49,0,0,0,0,0,0
83019,8.49,5.53,3,F,50-59,CUSTOMER,0,0,1.89,0,3.69,0,0,0,0,0,0
